,bed,bath,acre_lot,state,house_size,price
3077,8.0,3.0,0.13,4,6800.0,419900.0
3078,3.0,1.0,0.77,4,1372.0,409999.0
3079,9.0,4.0,2.9,4,5700.0,469900.0
3080,3.0,1.0,0.51,4,1450.0,235000.0
3081,4.0,2.0,0.25,4,2016.0,275000.0
3082,3.0,2.0,1.48,4,1955.0,415000.0
3083,1.0,1.0,0.15,4,632.0,279900.0
3084,4.0,2.0,1.99,4,4692.0,489900.0
3085,2.0,1.0,0.66,4,960.0,299900.0
3086,4.0,2.0,0.28,4,1600.0,375000.0
3087,4.0,3.0,4.06,4,3510.0,649900.0
3088,3.0,1.0,0.24,4,1478.0,399000.0
3089,3.0,1.0,0.13,4,1056.0,319000.0
3090,9.0,3.0,0.11,4,5936.0,449000.0
3091,3.0,2.0,1.49,4,1977.0,550000.0
3092,8.0,3.0,0.15,4,4991.0,475000.0
3093,3.0,1.0,0.17,4,926.0,177500.0
3094,3.0,2.0,0.38,4,2448.0,399900.0
3095,6.0,3.0,0.16,4,3580.0,319900.0
3096,3.0,2.0,0.22,4,1556.0,324900.0
3097,9.0,3.0,0.18,4,7468.0,650000.0
3098,3.0,1.0,0.94,4,1056.0,340000.0
3099,5.0,3.0,0.14,4,4165.0,325000.0
3100,3.0,2.0,1.16,4,2040.0,599000.0
3101,5.0,2.0,1.1,4,2136.0,299900.0
3102,3.0,1.0,0.59,4,1584.0,265000.0
3103,3.0,2.0,0.46,4,1260.0,199900.0
3104,4.0,2.0,3.71,4,2652.0,495000.0
3105,2.0,2.0,0.54,4,672.0,225000.0
3106,5.0,3.0,2.1,4,3239.0,599000.0
3107,3.0,3.0,0.46,4,1184.0,469900.0
3108,3.0,3.0,0.59,4,1547.0,349999.0
3109,3.0,1.0,4.06,4,1236.0,375000.0
3110,2.0,1.0,1.2,4,1150.0,349900.0
3111,3.0,4.0,1.89,4,6000.0,995000.0
3112,2.0,1.0,0.66,4,960.0,299900.0
3113,1.0,1.0,0.15,4,632.0,279900.0
3114,3.0,2.0,0.38,4,1779.0,699000.0
3115,4.0,2.0,0.05,4,2336.0,150000.0
3116,2.0,1.0,0.14,4,947.0,309900.0
3117,3.0,3.0,0.48,4,3056.0,699900.0
3118,3.0,3.0,0.07,4,1331.0,319900.0
3119,3.0,3.0,0.36,4,959.0,259900.0
3120,3.0,1.0,0.21,4,1384.0,289900.0
3121,4.0,5.0,0.33,4,2053.0,471977.0
3122,3.0,1.0,0.15,4,1075.0,250000.0
3123,2.0,2.0,0.46,4,1272.0,335411.0
3124,6.0,5.0,0.12,4,3700.0,450000.0
3125,4.0,3.0,0.91,4,3608.0,1075000.0
3126,2.0,2.0,0.08,4,1195.0,249900.0
3127,4.0,4.0,5.24,4,3073.0,1250000.0
3128,4.0,2.0,0.11,4,2638.0,369900.0
3129,3.0,2.0,0.86,4,1598.0,429900.0
3130,3.0,1.0,0.09,4,960.0,349900.0
3131,3.0,2.0,0.74,4,2494.0,825000.0
3132,3.0,3.0,0.23,4,1956.0,699999.0
3133,3.0,3.0,0.46,4,1769.0,1100000.0
3134,4.0,1.0,2.02,4,1368.0,339000.0
3135,3.0,2.0,8.5,4,3109.0,1200000.0
3136,3.0,2.0,4.02,4,1824.0,349000.0
3137,3.0,1.0,0.59,4,1584.0,265000.0
3138,3.0,1.0,2.06,4,1488.0,289000.0
3139,4.0,1.0,0.22,4,1476.0,345000.0
3140,3.0,2.0,0.46,4,1260.0,199900.0
3141,4.0,2.0,3.71,4,2652.0,495000.0
3142,2.0,2.0,0.67,4,950.0,399900.0
3143,5.0,3.0,2.1,4,3239.0,599000.0
3144,3.0,2.0,38.0,4,1546.0,499000.0
3145,4.0,2.0,0.7,4,2256.0,532900.0
3146,3.0,3.0,0.59,4,1547.0,349999.0
3147,5.0,4.0,0.51,4,7306.0,549900.0
3148,3.0,3.0,0.21,4,2318.0,449000.0
3149,3.0,3.0,2.0,4,1500.0,449900.0
3150,2.0,1.0,1.2,4,1150.0,349900.0
3151,3.0,4.0,1.89,4,6000.0,995000.0
3152,4.0,2.0,1.99,4,4692.0,489900.0
3153,4.0,2.0,0.28,4,1600.0,375000.0
3154,4.0,2.0,0.25,4,2016.0,275000.0
3155,2.0,1.0,0.66,4,960.0,299900.0
3156,1.0,1.0,0.15,4,632.0,279900.0
3157,3.0,2.0,1.16,4,2040.0,599000.0
3158,3.0,2.0,0.38,4,1779.0,699000.0
3159,4.0,2.0,2.02,4,1512.0,350000.0
3160,3.0,3.0,0.53,4,1642.0,399000.0
3161,3.0,2.0,0.21,4,1949.0,299900.0
3162,5.0,4.0,0.12,4,2595.0,215000.0
3163,3.0,3.0,0.5,4,1568.0,444999.0
3164,4.0,2.0,0.26,4,1782.0,289900.0
3165,4.0,3.0,10.43,4,4360.0,879900.0
3166,4.0,2.0,0.63,4,1670.0,380000.0
3167,6.0,3.0,0.11,4,6268.0,359900.0
3168,6.0,3.0,0.12,4,5628.0,354900.0
3169,3.0,1.0,0.1,4,1012.0,155000.0
3170,4.0,3.0,0.73,4,2700.0,400000.0
3171,3.0,2.0,0.11,4,1320.0,219900.0
3172,7.0,3.0,0.19,4,3768.0,329900.0
3173,14.0,4.0,0.12,4,5104.0,450000.0
3174,7.0,2.0,0.22,4,5475.0,359900.0
3175,1.0,1.0,0.39,4,6880.0,299900.0
3176,5.0,5.0,0.6,4,5264.0,939900.0
3177,3.0,3.0,0.41,4,2348.0,715000.0
3178,5.0,3.0,0.33,4,2344.0,339900.0
3179,2.0,1.0,0.11,4,1120.0,225000.0
3180,3.0,2.0,0.59,4,1288.0,339900.0
3181,3.0,3.0,0.28,4,1656.0,295900.0
3182,3.0,1.0,0.19,4,1008.0,242500.0
3183,4.0,3.0,0.6,4,3758.0,409000.0
3184,5.0,3.0,0.59,4,3659.0,524900.0
3185,3.0,2.0,1.21,4,1408.0,299900.0
3186,4.0,1.0,0.05,4,2005.0,360000.0
3187,5.0,3.0,0.52,4,2352.0,480000.0
3188,3.0,2.0,0.21,4,1248.0,339900.0
3189,4.0,5.0,0.18,4,3974.0,449900.0
3190,4.0,3.0,0.45,4,2312.0,599900.0
3191,6.0,2.0,0.14,4,3126.0,349000.0
3192,8.0,4.0,0.35,4,4481.0,435000.0
3193,6.0,3.0,0.16,4,3995.0,339900.0
3194,8.0,3.0,0.48,4,4479.0,599900.0
3195,3.0,3.0,0.16,4,1580.0,389900.0
3196,3.0,3.0,0.19,4,1275.0,419000.0
3197,3.0,2.0,0.18,4,840.0,299900.0
3198,3.0,2.0,17.38,4,1872.0,375000.0
3199,3.0,1.0,0.27,4,1006.0,280000.0
3200,3.0,3.0,0.99,4,2229.0,599000.0
3201,6.0,4.0,0.11,4,4314.0,499900.0
3202,5.0,3.0,1.63,4,3676.0,720000.0
3203,4.0,2.0,0.1,4,1551.0,348888.0
3204,4.0,3.0,0.39,4,1834.0,429900.0
3205,3.0,2.0,0.23,4,2098.0,399900.0
3206,3.0,1.0,0.18,4,1176.0,319900.0
3207,4.0,2.0,0.11,4,2876.0,399000.0
3208,3.0,3.0,0.23,4,1248.0,439900.0
3209,3.0,1.0,0.28,4,1200.0,375000.0
3210,7.0,3.0,0.18,4,4288.0,399999.0
3211,4.0,2.0,0.38,4,1872.0,449900.0
3212,4.0,2.0,0.23,4,1008.0,389000.0
3213,2.0,2.0,0.23,4,3990.0,239900.0
3214,6.0,4.0,0.16,4,6960.0,398000.0
3215,2.0,2.0,0.15,4,2682.0,279000.0
3216,4.0,2.0,0.23,4,3029.0,339900.0
3217,3.0,1.0,0.11,4,924.0,239999.0
3218,3.0,2.0,0.11,4,1425.0,269900.0
3219,5.0,3.0,0.26,4,1985.0,324900.0
3220,2.0,1.0,0.36,4,1092.0,250000.0
3221,4.0,2.0,0.24,4,1995.0,349900.0
3222,7.0,3.0,0.11,4,4141.0,425000.0
3223,7.0,3.0,0.15,4,5237.0,425000.0
3224,3.0,2.0,0.12,4,1560.0,299900.0
3225,3.0,2.0,0.11,4,1680.0,339900.0
3226,6.0,2.0,0.25,4,5065.0,369900.0
3227,6.0,3.0,0.24,4,5429.0,365000.0
3228,8.0,4.0,0.09,4,3888.0,425000.0
3229,3.0,2.0,0.16,4,1038.0,349000.0
3230,4.0,4.0,0.08,4,3664.0,410000.0
3231,6.0,3.0,0.11,4,4866.0,349900.0
3232,5.0,3.0,0.17,4,4158.0,325000.0
3233,10.0,2.0,0.12,4,2504.0,330000.0
3234,2.0,2.0,0.01,4,968.0,190000.0
3235,3.0,2.0,0.23,4,1752.0,399900.0
3236,3.0,2.0,0.4,4,1568.0,379000.0
3237,6.0,2.0,0.14,4,4120.0,375000.0
3238,3.0,2.0,0.21,4,1870.0,329900.0
3239,3.0,2.0,0.04,4,2795.0,270000.0
3240,9.0,3.0,0.37,4,6310.0,449999.0
3241,3.0,2.0,0.18,4,2560.0,279900.0
3242,4.0,2.0,0.12,4,1394.0,325000.0
3243,4.0,2.0,0.22,4,3121.0,299900.0
3244,3.0,2.0,0.94,4,1428.0,475000.0
3245,4.0,3.0,0.6,4,2062.0,574900.0
3246,4.0,3.0,0.11,4,1938.0,449000.0
3247,2.0,1.0,0.12,4,600.0,139000.0
3248,3.0,3.0,1.16,4,1912.0,535000.0
3249,6.0,2.0,0.11,4,3678.0,310000.0
3250,3.0,1.0,0.18,4,960.0,220000.0
3251,3.0,2.0,0.1,4,1047.0,269994.0
3252,6.0,2.0,0.21,4,2361.0,375000.0
3253,3.0,2.0,0.11,4,1194.0,325000.0
3254,2.0,1.0,0.29,4,1144.0,285000.0
3255,3.0,3.0,0.14,4,1568.0,389900.0
3256,8.0,3.0,0.13,4,6800.0,419900.0
3257,8.0,3.0,0.11,4,4200.0,425000.0
3258,3.0,3.0,0.11,4,1635.0,299000.0
3259,9.0,3.0,0.11,4,3503.0,299900.0
3260,3.0,1.0,0.33,4,1120.0,275000.0
3261,4.0,2.0,0.09,4,2952.0,339900.0
3262,3.0,1.0,0.77,4,1372.0,409999.0
3263,3.0,2.0,0.12,4,1277.0,259900.0
3264,7.0,3.0,0.31,4,5218.0,449900.0
3265,3.0,2.0,1.48,4,1955.0,415000.0
3266,4.0,2.0,0.53,4,2136.0,349900.0
3267,6.0,3.0,0.11,4,4650.0,350000.0
3268,4.0,3.0,0.57,4,2795.0,499900.0
3269,9.0,3.0,0.11,4,5936.0,449000.0
3270,10.0,4.0,0.11,4,6798.0,425000.0
3271,3.0,1.0,0.13,4,1056.0,319000.0
3272,3.0,2.0,1.49,4,1977.0,550000.0
3273,3.0,2.0,0.11,4,1147.0,399828.0
3274,3.0,1.0,0.51,4,1450.0,235000.0
3275,3.0,2.0,0.26,4,1144.0,319999.0
3276,4.0,3.0,4.06,4,3510.0,649900.0
3277,3.0,1.0,0.24,4,1478.0,399000.0
3278,8.0,3.0,0.15,4,4991.0,475000.0
3279,3.0,1.0,0.19,4,1095.0,339900.0
3280,3.0,3.0,0.34,4,1366.0,499900.0
3281,3.0,2.0,0.38,4,2448.0,399900.0
3282,3.0,3.0,0.14,4,1808.0,249900.0
3283,3.0,1.0,0.17,4,926.0,177500.0
3284,6.0,3.0,0.16,4,3580.0,319900.0
3285,2.0,2.0,1.0,4,1864.0,499000.0
3286,3.0,2.0,2.02,4,1496.0,549000.0
3287,3.0,1.0,0.92,4,1144.0,395000.0
3288,3.0,2.0,15.02,4,1994.0,1495900.0
3289,6.0,3.0,0.08,4,5778.0,299900.0
3290,3.0,2.0,0.22,4,1556.0,324900.0
3291,3.0,1.0,0.94,4,1056.0,340000.0
3292,4.0,1.0,0.12,4,1348.0,269900.0
3293,9.0,3.0,0.18,4,7468.0,650000.0
3294,8.0,3.0,0.16,4,4140.0,439900.0
3295,3.0,2.0,0.19,4,1654.0,339900.0
3296,5.0,3.0,0.14,4,4165.0,325000.0
3297,6.0,4.0,0.55,4,5327.0,555500.0
3298,3.0,2.0,0.37,4,1620.0,350000.0
3299,3.0,2.0,0.11,4,1683.0,139900.0
3300,3.0,2.0,0.29,4,1939.0,359000.0
3301,3.0,4.0,0.28,4,1764.0,449900.0
3302,4.0,2.0,0.11,4,2147.0,159900.0
3303,2.0,1.0,0.5,4,1232.0,187500.0
3304,2.0,2.0,0.07,4,988.0,205000.0
3305,6.0,3.0,0.07,4,3863.0,239900.0
3306,8.0,3.0,0.12,4,3896.0,249900.0
3307,4.0,1.0,0.1,4,1080.0,230000.0
3308,4.0,2.0,0.11,4,4570.0,187000.0
3309,5.0,2.0,0.36,4,2016.0,299900.0
3310,3.0,3.0,0.06,4,1394.0,240000.0
3311,2.0,2.0,0.1,4,956.0,175000.0
3312,3.0,1.0,1.84,4,1452.0,149900.0
3313,3.0,2.0,0.14,4,1148.0,199900.0
3314,3.0,2.0,0.07,4,1176.0,245000.0
3315,3.0,3.0,0.09,4,1658.0,239900.0
3316,6.0,3.0,0.09,4,3463.0,250000.0
3317,3.0,2.0,0.21,4,1949.0,299900.0
3318,3.0,1.0,0.1,4,1133.0,245000.0
3319,4.0,2.0,0.11,4,1052.0,274900.0
3320,4.0,2.0,0.12,4,1786.0,325000.0
3321,5.0,4.0,0.12,4,2595.0,215000.0
3322,8.0,4.0,0.05,4,4088.0,459900.0
3323,4.0,2.0,0.11,4,2458.0,259900.0
3324,3.0,3.0,0.16,4,2600.0,449900.0
3325,3.0,3.0,0.08,4,1600.0,305000.0
3326,6.0,3.0,0.16,4,3552.0,339900.0
3327,5.0,3.0,1.6,4,2562.0,289000.0
3328,6.0,4.0,0.08,4,3600.0,399900.0
3329,3.0,3.0,0.3,4,2500.0,569000.0
3330,11.0,9.0,0.14,4,6061.0,660000.0
3331,6.0,2.0,0.14,4,3120.0,399000.0
3332,3.0,2.0,0.18,4,1107.0,279900.0
3333,3.0,3.0,0.16,4,1350.0,315000.0
3334,3.0,2.0,0.21,4,1144.0,305000.0
3335,7.0,3.0,0.09,4,6289.0,469900.0
3336,4.0,3.0,2.03,4,2176.0,450000.0
3337,1.0,1.0,0.07,4,640.0,214900.0
3338,2.0,1.0,0.11,4,1128.0,255000.0
3339,7.0,2.0,0.08,4,3028.0,269900.0
3340,4.0,2.0,0.18,4,3662.0,450000.0
3341,4.0,2.0,0.09,4,4342.0,190000.0
3342,3.0,3.0,0.46,4,1769.0,1100000.0
3343,4.0,2.0,0.63,4,1670.0,380000.0
3344,6.0,2.0,0.47,4,1471.0,279900.0
3345,3.0,1.0,0.17,4,960.0,270000.0
3346,5.0,2.0,0.09,4,3200.0,299900.0
3347,8.0,3.0,0.24,4,2770.0,359900.0
3348,4.0,2.0,0.19,4,1448.0,320000.0
3349,4.0,4.0,0.46,4,2812.0,849900.0
3350,6.0,2.0,0.16,4,4022.0,352900.0
3351,5.0,4.0,0.11,4,4864.0,975000.0
3352,4.0,4.0,0.12,4,5280.0,320000.0
3353,3.0,2.0,0.59,4,2000.0,200000.0
3354,2.0,1.0,2.1,4,776.0,309900.0
3355,4.0,1.0,0.09,4,1706.0,164999.0
3356,3.0,1.0,0.28,4,903.0,299999.0
3357,4.0,3.0,10.43,4,4360.0,879900.0
3358,5.0,6.0,3.37,4,9187.0,3100000.0
3359,3.0,3.0,0.5,4,1568.0,444999.0
3360,3.0,2.0,0.23,4,1213.0,325000.0
3361,7.0,4.0,0.14,4,3567.0,395000.0
3362,6.0,5.0,1.1,4,6208.0,474900.0
3363,8.0,2.0,0.11,4,5397.0,455000.0
3364,5.0,8.0,6.22,4,6700.0,3500000.0
3365,6.0,3.0,0.12,4,5628.0,354900.0
3366,3.0,1.0,0.16,4,960.0,210000.0
3367,3.0,2.0,0.09,4,2916.0,325000.0
3368,3.0,1.0,0.07,4,950.0,175000.0
3369,4.0,2.0,0.26,4,1782.0,289900.0
3370,6.0,3.0,0.31,4,5192.0,399900.0
3371,5.0,2.0,1.1,4,2136.0,299900.0
3372,4.0,5.0,2.04,4,3672.0,995000.0
3373,5.0,2.0,0.12,4,2455.0,329900.0
3374,3.0,1.0,0.16,4,1664.0,269900.0
3375,4.0,3.0,0.25,4,1448.0,309000.0
3376,4.0,4.0,1.34,4,4000.0,899900.0
3377,4.0,2.0,0.15,4,3316.0,210000.0
3378,7.0,4.0,0.07,4,3393.0,270000.0
3379,12.0,3.0,0.13,4,5922.0,549900.0
3380,6.0,2.0,0.19,4,3342.0,369900.0
3381,3.0,2.0,0.11,4,1251.0,290000.0
3382,4.0,3.0,0.22,4,2097.0,579800.0
3383,4.0,3.0,0.15,4,5550.0,349900.0
3384,6.0,3.0,0.11,4,6268.0,359900.0
3385,4.0,3.0,0.49,4,3700.0,790721.0
3386,3.0,1.0,0.34,4,960.0,179900.0
3387,4.0,1.0,2.02,4,1368.0,339000.0
3388,3.0,3.0,0.15,4,1320.0,269000.0
3389,3.0,1.0,0.17,4,936.0,249900.0
3390,3.0,2.0,0.11,4,1320.0,219900.0
3391,4.0,1.0,0.14,4,864.0,255000.0
3392,2.0,1.0,0.34,4,788.0,255000.0
3393,4.0,2.0,0.07,4,2420.0,285000.0
3394,6.0,7.0,1.78,4,6193.0,2795000.0
3395,12.0,6.0,0.15,4,8340.0,565000.0
3396,4.0,4.0,0.49,4,2916.0,749900.0
3397,3.0,2.0,10.6,4,1998.0,1099000.0
3398,4.0,4.0,0.2,4,3638.0,475000.0
3399,5.0,5.0,0.16,4,3227.0,959000.0
3400,8.0,6.0,0.33,4,7384.0,2249000.0
3401,6.0,3.0,0.09,4,5680.0,415000.0
3402,10.0,9.0,0.97,4,17203.0,3250000.0
3403,7.0,3.0,0.11,4,3922.0,419900.0
3404,4.0,2.0,0.28,4,1291.0,299000.0
3405,10.0,9.0,0.97,4,10822.0,3995000.0
3406,6.0,6.0,0.23,4,6469.0,1495000.0
3407,6.0,4.0,0.32,4,3400.0,1200000.0
3408,3.0,3.0,0.1,4,1752.0,399900.0
3409,2.0,1.0,0.1,4,728.0,139900.0
3410,2.0,1.0,0.15,4,816.0,299900.0
3411,3.0,1.0,0.32,4,1242.0,369000.0
3412,3.0,1.0,0.1,4,1536.0,225000.0
3413,4.0,2.0,0.09,4,1835.0,272000.0
3414,3.0,2.0,5.75,4,1200.0,359900.0
3415,3.0,1.0,0.14,4,960.0,240000.0
3416,8.0,4.0,0.07,4,5490.0,499999.0
3417,3.0,2.0,0.11,4,1222.0,289000.0
3418,3.0,2.0,0.35,4,1340.0,299900.0
3419,4.0,2.0,0.05,4,2331.0,170000.0
3420,3.0,1.0,0.05,4,1028.0,254900.0
3421,3.0,2.0,0.18,4,1376.0,439000.0
3422,5.0,5.0,0.16,4,5203.0,959000.0
3423,3.0,2.0,8.5,4,3109.0,1200000.0
3424,2.0,5.0,4.01,4,3964.0,5500000.0
3425,5.0,2.0,0.24,4,2256.0,350000.0
3426,4.0,3.0,0.47,4,3146.0,819900.0
3427,4.0,1.0,0.12,4,1560.0,599900.0
3428,5.0,3.0,0.08,4,3856.0,599900.0
3429,3.0,2.0,1.0,4,1230.0,355900.0
3430,4.0,2.0,0.43,4,1941.0,399900.0
3431,5.0,2.0,0.0,4,2680.0,290000.0
3432,4.0,2.0,0.13,4,2852.0,375000.0
3433,9.0,3.0,0.1,4,5557.0,599000.0
3434,6.0,2.0,0.52,4,3902.0,849900.0
3435,6.0,3.0,0.08,4,3852.0,359000.0
3436,3.0,3.0,2.42,4,1248.0,474900.0
3437,3.0,2.0,0.11,4,1416.0,429900.0
3438,4.0,3.0,0.18,4,2108.0,385000.0
3439,2.0,1.0,0.1,4,1140.0,165500.0
3440,3.0,2.0,1.2,4,1472.0,187000.0
3441,4.0,3.0,0.55,4,3420.0,675000.0
3442,3.0,1.0,0.09,4,1092.0,149900.0
3443,3.0,2.0,0.35,4,1316.0,251000.0
3444,5.0,4.0,0.17,4,1365.0,299000.0
3445,4.0,2.0,0.02,4,1711.0,279900.0
3446,4.0,3.0,0.77,4,4247.0,299900.0
3447,4.0,2.0,0.07,4,1100.0,255000.0
3448,3.0,1.0,0.09,4,960.0,259000.0
3449,3.0,1.0,0.08,4,1200.0,189900.0
3450,6.0,3.0,0.09,4,8662.0,469888.0
3451,3.0,3.0,0.78,4,3452.0,319900.0
3452,3.0,2.0,1.73,4,2360.0,849900.0
3453,3.0,2.0,0.09,4,1750.0,325000.0
3454,3.0,2.0,0.11,4,1276.0,314000.0
3455,4.0,3.0,0.59,4,3146.0,819500.0
3456,3.0,2.0,0.07,4,946.0,279000.0
3457,10.0,4.0,0.3,4,6414.0,445000.0
3458,6.0,4.0,0.22,4,7105.0,575000.0
3459,8.0,4.0,0.24,4,5282.0,450000.0
3460,3.0,2.0,0.44,4,1836.0,274900.0
3461,3.0,4.0,0.34,4,1595.0,534900.0
3462,9.0,3.0,0.09,4,4356.0,329900.0
3463,4.0,2.0,0.16,4,1631.0,479000.0
3464,8.0,4.0,0.17,4,5262.0,460000.0
3465,8.0,4.0,0.17,4,4955.0,465000.0
3466,5.0,3.0,0.09,4,4608.0,390000.0
3467,3.0,2.0,0.2,4,1200.0,395000.0
3468,7.0,4.0,0.21,4,3728.0,575000.0
3469,3.0,2.0,32.69,4,1953.0,1050000.0
3470,5.0,3.0,0.1,4,4230.0,390000.0
3471,5.0,3.0,0.11,4,3200.0,369900.0
3472,3.0,2.0,11.9,4,1196.0,724900.0
3473,6.0,3.0,0.09,4,2997.0,425000.0
3474,3.0,3.0,0.35,4,2300.0,749900.0
3475,3.0,3.0,0.11,4,1449.0,514900.0
3476,4.0,3.0,0.73,4,2700.0,400000.0
3477,6.0,2.0,0.17,4,2228.0,199000.0
3478,3.0,4.0,10.5,4,2128.0,399900.0
3479,4.0,3.0,0.87,4,1621.0,309900.0
3480,4.0,1.0,0.17,4,1310.0,299900.0
3481,6.0,3.0,0.35,4,4451.0,699000.0
3482,6.0,3.0,0.07,4,4502.0,429900.0
3483,8.0,3.0,0.25,4,3681.0,369900.0
3484,6.0,3.0,0.09,4,4054.0,340000.0
3485,6.0,2.0,0.1,4,4333.0,503000.0
3486,9.0,4.0,0.08,4,5616.0,419900.0
3487,5.0,2.0,0.22,4,3114.0,349900.0
3488,6.0,2.0,0.22,4,2232.0,289000.0
3489,4.0,2.0,0.09,4,3300.0,249900.0
3490,5.0,2.0,0.07,4,2688.0,349900.0
3491,3.0,4.0,2.33,4,4525.0,3875000.0
3492,8.0,3.0,0.07,4,3137.0,399000.0
3493,4.0,3.0,0.06,4,7748.0,599900.0
3494,5.0,3.0,0.11,4,3920.0,399900.0
3495,3.0,1.0,0.08,4,1072.0,125000.0
3496,6.0,3.0,0.11,4,5351.0,110000.0
3497,3.0,1.0,0.1,4,1012.0,155000.0
3498,3.0,1.0,0.22,4,1663.0,245000.0
3499,3.0,3.0,0.27,4,1749.0,299900.0
3500,3.0,2.0,0.09,4,1048.0,259500.0
3501,4.0,2.0,0.11,4,2456.0,345000.0
3502,3.0,3.0,0.48,4,2994.0,450000.0
3503,2.0,2.0,0.13,4,1025.0,259900.0
3504,4.0,2.0,0.13,4,1502.0,225000.0
3505,7.0,3.0,0.19,4,3768.0,329900.0
3506,5.0,3.0,0.17,4,3634.0,375000.0
3507,3.0,3.0,1.5,4,1755.0,649900.0
3508,3.0,3.0,0.11,4,2328.0,398000.0
3509,3.0,1.0,0.07,4,1430.0,249900.0
3510,3.0,1.0,0.07,4,996.0,209900.0
3511,3.0,3.0,0.18,4,1242.0,324900.0
3512,4.0,2.0,0.11,4,1480.0,300000.0
3513,3.0,2.0,0.08,4,924.0,265000.0
3514,4.0,3.0,3.19,4,4292.0,760000.0
3515,4.0,4.0,2.94,4,2542.0,629900.0
3516,4.0,2.0,0.07,4,3112.0,319900.0
3517,8.0,3.0,0.11,4,4569.0,369900.0
3518,9.0,5.0,0.07,4,5919.0,475000.0
3519,4.0,4.0,0.18,4,3885.0,524900.0
3520,7.0,3.0,0.17,4,5966.0,429900.0
3521,4.0,2.0,0.05,4,2190.0,279900.0
3522,3.0,1.0,1.04,4,1438.0,300000.0
3523,3.0,3.0,0.4,4,2393.0,385000.0
3524,3.0,2.0,0.1,4,1269.0,274900.0
3525,4.0,2.0,0.11,4,4122.0,269900.0
3526,4.0,2.0,0.1,4,1373.0,239900.0
3527,4.0,2.0,14.82,4,1827.0,649900.0
3528,6.0,3.0,0.32,4,3140.0,454900.0
3529,4.0,2.0,0.15,4,1296.0,300000.0
3530,4.0,2.0,0.08,4,1762.0,284900.0
3531,7.0,3.0,0.1,4,4695.0,450000.0
3532,3.0,2.0,0.17,4,1232.0,395000.0
3533,4.0,3.0,0.33,4,1950.0,499900.0
3534,3.0,2.0,0.11,4,1428.0,380000.0
3535,3.0,2.0,0.23,4,1206.0,425000.0
3536,3.0,2.0,0.24,4,1050.0,424977.0
3537,4.0,1.0,0.22,4,1476.0,345000.0
3538,2.0,1.0,0.14,4,1000.0,329900.0
3539,9.0,4.0,0.11,4,2700.0,410000.0
3540,6.0,2.0,0.23,4,1827.0,405000.0
3541,4.0,3.0,1.02,4,3126.0,1100000.0
3542,4.0,3.0,0.18,4,1499.0,524000.0
3543,3.0,1.0,0.59,4,1584.0,265000.0
3544,3.0,3.0,0.93,4,5378.0,325000.0
3545,4.0,3.0,1.31,4,1400.0,999900.0
3546,2.0,1.0,0.11,4,1000.0,225000.0
3547,3.0,1.0,0.06,4,1500.0,299900.0
3548,5.0,5.0,2.45,4,4572.0,1499000.0
3549,1.0,2.0,0.08,4,6144.0,325000.0
3550,4.0,2.0,0.52,4,1766.0,389000.0
3551,3.0,2.0,0.17,4,2000.0,399900.0
3552,4.0,2.0,0.08,4,3118.0,459900.0
3553,4.0,3.0,1.85,4,3198.0,699000.0
3554,1.0,1.0,0.39,4,6880.0,299900.0
3555,3.0,3.0,0.41,4,2348.0,715000.0
3556,4.0,2.0,0.09,4,3396.0,350000.0
3557,6.0,3.0,0.14,4,3328.0,550000.0
3558,3.0,1.0,0.09,4,1008.0,289900.0
3559,5.0,3.0,0.11,4,4336.0,349888.0
3560,4.0,2.0,0.11,4,2990.0,359900.0
3561,3.0,1.0,0.09,4,1200.0,329900.0
3562,4.0,2.0,0.2,4,1428.0,349900.0
3563,2.0,2.0,0.13,4,1500.0,474900.0
3564,9.0,3.0,0.08,4,4500.0,365000.0
3565,3.0,2.0,4.02,4,1824.0,349000.0
3566,3.0,1.0,2.06,4,1488.0,289000.0
3567,4.0,2.0,0.07,4,915.0,229999.0
3568,5.0,5.0,0.86,4,3758.0,849500.0
3569,3.0,2.0,0.09,4,1622.0,479900.0
3570,3.0,1.0,0.06,4,1053.0,229900.0
3571,7.0,2.0,0.22,4,5475.0,359900.0
3572,3.0,2.0,0.29,4,2146.0,399000.0
3573,5.0,5.0,0.6,4,5264.0,939900.0
3574,4.0,2.0,0.23,4,1851.0,399000.0
3575,4.0,2.0,0.19,4,1545.0,369900.0
3576,3.0,2.0,0.09,4,1590.0,330000.0
3577,8.0,4.0,0.5,4,3124.0,588800.0
3578,2.0,2.0,0.52,4,1654.0,449000.0
3579,4.0,3.0,0.41,4,1856.0,600000.0
3580,4.0,3.0,0.64,4,3146.0,839500.0
3581,4.0,3.0,0.61,4,2800.0,1049500.0
3582,3.0,3.0,0.13,4,7494.0,799900.0
3583,3.0,2.0,5.17,4,1144.0,225000.0
3584,4.0,3.0,0.11,4,1773.0,335000.0
3585,3.0,1.0,0.02,4,1114.0,209000.0
3586,2.0,2.0,0.02,4,1050.0,232000.0
3587,2.0,1.0,0.11,4,984.0,234900.0
3588,3.0,1.0,0.89,4,1132.0,310000.0
3589,3.0,1.0,0.17,4,998.0,269999.0
3590,5.0,3.0,0.19,4,2184.0,468500.0
3591,4.0,2.0,0.12,4,1711.0,320000.0
3592,10.0,4.0,0.09,4,4896.0,569000.0
3593,5.0,3.0,0.17,4,5712.0,895000.0
3594,3.0,1.0,0.24,4,1058.0,299900.0
